,composer,year_birth,year_death,place_birth,place_death,clean_name
23613,"Sogner [Sonyer], Tommasso [Tomás]",1762.0,1821.0,villa,livorno,"Sogner, Tommasso"
23614,"Sokal'sky, Pyotr (Petrovich)",1832.0,1887.0,kharkov,odessa,"Sokalsky, Pyotr"
23617,"Sokola, Milos",1913.0,1976.0,bucovice,malé,"Sokola, Milos"
23618,"Sokolovsky, Mikhail Matveyevich",,,,,"Sokolovsky, Mikhail Matveyevich"
23620,"Soler, Josep",1935.0,1935.0,barcelona,barcelona,"Soler, Josep"
23623,"Solera, Temistocle",1815.0,1878.0,ferrara,milano,"Solera, Temistocle"
23628,"Solié [Solier; Sollié; Soulié; Soulier], Jean-Pierre",1755.0,1812.0,nîmes,paris,"Solié, Jean-Pierre"
23669,"Soliva, Carlo Evasio",1792.0,1851.0,casale,paris,"Soliva, Carlo Evasio"
23674,"Solomon, Edward",1855.0,1895.0,london,london,"Solomon, Edward"
23682,"Soloviev, Nikolay (Feopemptovich)",1846.0,1916.0,petrozavodsk,petrograd,"Soloviev, Nikolay"
23686,"Soloviev-Sedoy, Vasili (Pavlovich)",1907.0,1979.0,st,moskva,"Soloviev-Sedoy, Vasili"
23694,"Soltys, Mieczyslaw",1863.0,1929.0,lvov,lvov,"Soltys, Mieczyslaw"
23699,"Somers, Harry Stewart",1925.0,1999.0,toronto,toronto,"Somers, Harry Stewart"
23703,"Sommer [Zincke], Hans [Friedrich August]",1837.0,1922.0,braunschweig,braunschweig,"Sommer, Hans"
23713,"Sonnenfeld [Adolfson], Adolf Gustaw",1837.0,1914.0,wroclaw,warszawa,"Sonnenfeld, Adolf Gustaw"
23714,"Sonninen, Ahti",1914.0,1984.0,kuopio,helsinki,"Sonninen, Ahti"
23717,"Sonzogno, Giulio Cesare",1906.0,1976.0,milano,milano,"Sonzogno, Giulio Cesare"
23722,"Sophie [Sophia] Elizabeth,",1613.0,1676.0,hertzogin,lüchow,"Sophie Elizabeth,"
23728,"Soproni, József",1930.0,1930.0,sopron,sopron,"Soproni, József"
23729,"Sor [Sors], (Joseph) Fernando (Macari)",1778.0,1839.0,barcelona,paris,"Sor, Fernando"
23731,"Soresina, Alberto",1911.0,1911.0,milano,milano,"Soresina, Alberto"
23735,"Soriano Fuertes y Piqueras, Mariano",1817.0,1880.0,murcia,madrid,"Soriano Fuertes y Piqueras, Mariano"
23738,"Sormann, Alfred (Richard Gotthilf)",1861.0,1913.0,gdansk,berlin,"Sormann, Alfred"
23740,"Sorozabal (Marialcurrena), Pablo",1897.0,1988.0,san,madrid,"Sorozabal, Pablo"
23762,"Soubre, Etienne-Joseph",1813.0,1871.0,liège,liège,"Soubre, Etienne-Joseph"
23763,"Sousa, John Philip",1854.0,1932.0,washington,reading,"Sousa, John Philip"
23774,"Sowinski, Wojciech [Albert]",1805.0,1880.0,likaszówska,paris,"Sowinski, Wojciech"
23778,"Spadavecchia, Antonio (Emmanuilovich)",1907.0,1988.0,odessa,moskva,"Spadavecchia, Antonio"
23786,"Spangenberg, Heinrich",1861.0,1925.0,darmstadt,darmstadt,"Spangenberg, Heinrich"
23787,"Spech, János",1767.0,1836.0,bratislava,oberlimbach,"Spech, János"
23790,"Spelman, Timothy (Mather)",1891.0,1970.0,brooklyn,firenze,"Spelman, Timothy"
23795,"Spendiaryan [Spendiarov], Alexander (Afanasii)",1871.0,1928.0,kakhovka,yerevan,"Spendiaryan, Alexander"
23796,"Speranza, Giovanni Antonio",1811.0,1850.0,mantova,milano,"Speranza, Giovanni Antonio"
23811,"Spetrino, Francesco",1857.0,1948.0,palermo,roma,"Spetrino, Francesco"
23812,"Spilka, Frantisek",1887.0,1960.0,steken,praha,"Spilka, Frantisek"
23814,"Spinazzari, Alessandro",,,,,"Spinazzari, Alessandro"
23817,"Spindler, (Franz) Stanislaus",1763.0,1819.0,steingaden,strasbourg,"Spindler, Stanislaus"
23819,"Spinelli, Nicola",1865.0,1909.0,torino,roma,"Spinelli, Nicola"
23822,"Spisak, Michal",1914.0,1965.0,dabrowa,paris,"Spisak, Michal"
23823,"Spitzmüller(-Harmersbach), Alexander, Freiherr von",1894.0,1962.0,wien,paris,"Spitzmüller, Alexander, Freiherr von"
23825,"Spohr, Louis [Ludewig]",1784.0,1859.0,braunschweig,kassel,"Spohr, Louis"
23835,"Spontini, Gaspare (Luigi Pacifico)",1774.0,1851.0,maiolati,maiolati,"Spontini, Gaspare"
23865,"Sportonio, Marc'Antonio",1631.0,1680.0,bologna,palermo,"Sportonio, MarcAntonio"
23869,"Spratlan, Lewis",1940.0,1940.0,miami,miami,"Spratlan, Lewis"
23870,"Srámek, Vladimir",1923.0,1923.0,kosice,kosice,"Srámek, Vladimir"
23871,"Stabinger [Stabingher;, Staubinger], Matthias [Mattia]",1750.0,1815.0,,venezia,"Stabinger, Matthias"
23880,"Staden, Sigmund Theophil [Gottlieb]",1607.0,1655.0,kulmbach,nürnberg,"Staden, Sigmund Theophil"
23881,"Stadler,",,,abbé,abbé,"Stadler,"
23882,"Stadtfeld, (Christian Josef Anton Franz) Alexandre",1826.0,1853.0,wiesbaden,bruxelles,"Stadtfeld, Alexandre"
23886,"Staempfli, Edward",1908.0,2002.0,berne,berlin,"Staempfli, Edward"
23888,"Staggins, Nicholas",,1700.0,,windsor,"Staggins, Nicholas"
23889,"Stair, Patty",1869.0,1926.0,cleveland,cleveland,"Stair, Patty"
23891,"Stalder, Joseph Franz Xaver Dominik",1725.0,1765.0,luzern,luzern,"Stalder, Joseph Franz Xaver Dominik"
23892,"Stamitz, Carl (Philipp)",1745.0,1801.0,mannheim,jena,"Stamitz, Carl"
23894,"Standford (Gledhill), (John) Patric",1939.0,1939.0,barnsley,barnsley,"Standford, Patric"
23895,"Standfuss, J. [Johann?]",,1759.0,,,"Standfuss, J."
23898,"Stanford,",,,sir,sir,"Stanford,"
23908,"Stanley, John",1712.0,1786.0,london,london,"Stanley, John"
23911,"Starczewski, Felix",1868.0,1945.0,warszawa,warszawa,"Starczewski, Felix"
23912,"Starer, Robert",1924.0,2001.0,wien,kingston,"Starer, Robert"
23916,"Starokadomsky, Mikhail",1901.0,1954.0,brest,moskva,"Starokadomsky, Mikhail"
23920,"Starzer, Josef [Joseph] (Franz?)",1726.0,1787.0,,wien,"Starzer, Josef"
23921,"Stasny, Ludwig",1823.0,1883.0,praha,frankfurt,"Stasny, Ludwig"
23923,"Statkowski, Roman",1860.0,1925.0,szczpiórna,warszawa,"Statkowski, Roman"
23925,"Stedron, Milos",1942.0,1942.0,brno,brno,"Stedron, Milos"
23928,"Steel, Christopher (Charles)",1939.0,1939.0,london,london,"Steel, Christopher"
23931,"Stefani, Jan",1746.0,1829.0,praha,warszawa,"Stefani, Jan"
23940,"Stefani, Józef",1800.0,1867.0,warszawa,warszawa,"Stefani, Józef"
23947,"Steffani [Staffani; Steffano; Stefani; Stephani], Agostino",1654.0,1728.0,castelfranco,frankfurt,"Steffani, Agostino"
23966,"Steffens, Walter",1934.0,1934.0,aachen,aachen,"Steffens, Walter"
23968,"Stegmann, Carl David",1751.0,1826.0,staucha,bonn,"Stegmann, Carl David"
23976,"Stegmayer, Matthäus",1771.0,1820.0,wien,wien,"Stegmayer, Matthäus"
23980,"Steibelt, Daniel",1765.0,1823.0,berlin,st,"Steibelt, Daniel"
23988,"Stein, Leon",1910.0,2002.0,chicago,laguna,"Stein, Leon"
23990,"Steiner, Emma",1850.0,1928.0,,new,"Steiner, Emma"
23991,"Steiner, Max(imilian Raoul Walter)",1888.0,1971.0,wien,los,"Steiner, Max"
23992,"Stekke, Léon",1904.0,1970.0,soignies,anderlecht,"Stekke, Léon"
23993,"Stenberg, Jordan",1947.0,1947.0,fresno,fresno,"Stenberg, Jordan"
23995,"Stenborg, Carl",1752.0,1813.0,stockholm,stockholm,"Stenborg, Carl"
23996,"Stenhammar, (Karl) Wilhelm (Eugen)",1871.0,1927.0,stockholm,stockholm,"Stenhammar, Wilhelm"
23998,"Stepanian, Aro (Levoni)",1897.0,1966.0,elizavetpol,erevan,"Stepanian, Aro"
24003,"Stepanov, Lev",1908.0,1908.0,tomsk,tomsk,"Stepanov, Lev"
24007,"Stephan, Rudi",1887.0,1915.0,worms,tarnopol,"Stephan, Rudi"
24008,"Stephanescu, George",1843.0,1925.0,bucuresti,bucuresti,"Stephanescu, George"
24013,"Steptoe, Roger (Guy)",1953.0,1953.0,winchester,winchester,"Steptoe, Roger"
24014,"Sterkel, Johann Franz Xaver",1750.0,1817.0,würzburg,würzburg,"Sterkel, Johann Franz Xaver"
24015,"Sternberg, Erich Walter",1891.0,1974.0,berlin,tel,"Sternberg, Erich Walter"
24017,"Sternefeld, Daniël",1905.0,1986.0,antwerpen,bruxelles,"Sternefeld, Daniël"
24018,"Stevens, Richard John Samuel",1757.0,1837.0,london,london,"Stevens, Richard John Samuel"
24019,"Stevenson,",,,sir,sir,"Stevenson,"
24029,"Stewart, Humphrey John",1856.0,1932.0,london,san,"Stewart, Humphrey John"
24032,"Stiehl, Heinrich (Franz Daniel)",1829.0,1886.0,lübeck,tallinn,"Stiehl, Heinrich"
24034,"Still, Robert",1910.0,1971.0,london,buckleby,"Still, Robert"
24035,"Still, William Grant",1895.0,1895.0,woodville,woodville,"Still, William Grant"
24044,"Stockhausen, Karlheinz",1928.0,1928.0,mödrath,mödrath,"Stockhausen, Karlheinz"
24049,"Stoeckel, Gustave J(acob)",1819.0,1907.0,maikammer,norfolk,"Stoeckel, Gustave J"
24050,"Stoessel, Albert (Frederic)",1894.0,1943.0,st,new,"Stoessel, Albert"
24051,"Stoeving, (Carl Heinrich) Paul",1861.0,1948.0,leipzig,new,"Stoeving, Paul"
24052,"Stöhr, Richard",1874.0,1967.0,wien,montpelier,"Stöhr, Richard"
24053,"Stojanovic, Peter Lazar",1877.0,1877.0,budapest,budapest,"Stojanovic, Peter Lazar"
24057,"Stoker, Richard",1938.0,1938.0,castleford,castleford,"Stoker, Richard"
24059,"Stokes, Eric (Norman)",1930.0,1999.0,haddon,minneapolis,"Stokes, Eric"
24064,"Stolz, Robert (Elisabeth)",1880.0,1975.0,graz,berlin,"Stolz, Robert"
24086,"Stölzel [Stöltzel; Stözl], Gottfried Heinrich",1690.0,1749.0,grünstädtel,gotha,"Stölzel, Gottfried Heinrich"
24108,"Stör, Carl",1814.0,1889.0,stolberg,weimar,"Stör, Carl"
24109,"Storace, (John Seymour) Stephen",1762.0,1796.0,london,london,"Storace, Stephen"
24128,"Storch, M. Anton",1813.0,1888.0,wien,wien,"Storch, M. Anton"
24133,"Storer, John",1858.0,1930.0,hulland,berwick,"Storer, John"
24135,"Stoyanov, Veselin",1902.0,1969.0,shumen,sofia,"Stoyanov, Veselin"
24138,"Stradella, Alessandro",1644.0,1682.0,nepi,genova,"Stradella, Alessandro"
24171,"Straesser, Joep",1934.0,1934.0,amsterdam,amsterdam,"Straesser, Joep"
24172,"Strakosch, Maurice",1825.0,1887.0,gross,paris,"Strakosch, Maurice"
24173,"Strassburg, Robert",1915.0,1915.0,new,new,"Strassburg, Robert"
24174,"Straus, Oscar",1870.0,1954.0,wien,bad,"Straus, Oscar"
24196,"Strauss, Johann (Baptist)",,,,,"Strauss, Johann"
24212,"Strauss, Johann (Maria Eduard)",,,,,"Strauss, Johann"
24213,"Strauss, Richard (Georg)",1864.0,1949.0,münchen,garmisch,"Strauss, Richard"
24231,"Stravinsky, Igor Fyodorovich",1882.0,1971.0,oranienbaum,new,"Stravinsky, Igor Fyodorovich"
24242,"Strelnikov, Nikolai",1888.0,1939.0,st,leningrad,"Strelnikov, Nikolai"
24248,"Strens, Jules",1892.0,1971.0,ixelles,ixelles,"Strens, Jules"
24250,"Stricker, Augustin Reinhard",,1720.0,,,"Stricker, Augustin Reinhard"
24254,"Strickland, Lily (Teresa)",1887.0,1887.0,anderson,anderson,"Strickland, Lily"
24257,"Striegler, Kurt",1886.0,1958.0,dresden,wildthurn,"Striegler, Kurt"
24259,"Stringfield, Lamar E(dwin)",1897.0,1959.0,raleigh,asheville,"Stringfield, Lamar E"
24260,"Stroe, Aurel",1932.0,1932.0,bucuresti,bucuresti,"Stroe, Aurel"
24265,"Strozzi, Piero",1550.0,1609.0,firenze,firenze,"Strozzi, Piero"
24266,"Strube, Gustav",1867.0,1953.0,ballenstedt,baltimore,"Strube, Gustav"
24267,"Strungk [Strunck], Nicolaus Adam",1640.0,1700.0,braunschweig,dresden,"Strungk, Nicolaus Adam"
24296,"Stuart [Barrett, Thomas Augustine], Leslie",1864.0,1928.0,southport,richmond,"Stuart, Leslie"
24297,"Stuck [Stück], Jean-Baptiste [Baptistin; Batistin]",1680.0,1680.0,livorno,livorno,"Stuck, Jean-Baptiste"
24304,"Studzinski, Piotr",1826.0,1869.0,kraków,kraków,"Studzinski, Piotr"
24306,"Stuhec, Igor",1932.0,1932.0,zg,zg,"Stuhec, Igor"
24310,"Stuntz [Stunz], Joseph Hartmann",1793.0,1859.0,arlesheim,münchen,"Stuntz, Joseph Hartmann"
24316,"Stupan von Ehrenstein, Johann Jakob",1664.0,1739.0,,wien,"Stupan von Ehrenstein, Johann Jakob"
24319,"Sturzenegger, (Hans) Richard",1905.0,1976.0,zürich,bern,"Sturzenegger, Richard"
24320,"Suchon, Eugen",1908.0,1993.0,pezinok,bratislava,"Suchon, Eugen"
24322,"Suchý, Frantisek",,,,,"Suchý, Frantisek"
24324,"Suchý, Frantisek",1902.0,1977.0,libina,brno,"Suchý, Frantisek"
24325,"Suckling, Norman",1904.0,1904.0,london,london,"Suckling, Norman"
24326,"Suda, Stanislav",1865.0,1931.0,starý,plzen,"Suda, Stanislav"
24330,"Suk, Václav [Vása; Vyacheslav Ivanovich]",1861.0,1933.0,kladno,moskva,"Suk, Václav"
24331,"Sukegawa, Toshiya",1930.0,1930.0,sapporo,sapporo,"Sukegawa, Toshiya"
24332,"Sulek, Stjepan",1914.0,1986.0,zagreb,zagreb,"Sulek, Stjepan"
24334,"Sullivan,",,,sir,sir,"Sullivan,"
24360,"Suppé [Suppè], Franz (von) [Francesco Ezechiele Ermenegildo,",,,cavaliere,cavaliere,"Suppé, Franz Francesco Ezechiele Ermenegildo,"
24397,"Suratno, Nano",1944.0,1944.0,pasar,pasar,"Suratno, Nano"
24399,"Surdin, Morris",1914.0,1979.0,toronto,toronto,"Surdin, Morris"
24400,"Surinach, Carlos",1915.0,1997.0,barcelona,new,"Surinach, Carlos"
24401,"Susa, Conrad",1935.0,1935.0,springdale,springdale,"Susa, Conrad"
24405,"Süssmayr [Süssmayer; Dolcevillico], Franz Xaver [Francesco Saverio]",1766.0,1803.0,schwanenstadt,wien,"Süssmayr, Franz Xaver"
24433,"Suter, Robert",1919.0,1919.0,st,st,"Suter, Robert"
24434,"Sutermeister, Heinrich",1910.0,1995.0,feuerthalen,vaux,"Sutermeister, Heinrich"
24450,"Sutherland, Margaret (Ada)",1897.0,1984.0,adelaide,melbourne,"Sutherland, Margaret"
24451,"Svara, Danilo",1902.0,1981.0,ricmanje,ljubljana,"Svara, Danilo"
24455,"Sveinsson, Atli Heimir",1938.0,1938.0,reykjavik,reykjavik,"Sveinsson, Atli Heimir"
24456,"Sviridov, Georgi (Vasilevich)",1915.0,1998.0,fatezh,moskva,"Sviridov, Georgi"
24457,"Swayne, Giles (Oliver Cairnes)",1946.0,1946.0,stevenage,stevenage,"Swayne, Giles"
24458,"Swert, Jules de",1843.0,1891.0,louvain,ostend,"Swert, Jules de"
24460,"Swieten, Gottfried (Bernhard)",,,baron,baron,"Swieten, Gottfried"
24464,"Swift, Richard",1927.0,1927.0,middlepoint,middlepoint,"Swift, Richard"
24465,"Sydeman, William (Jay)",1928.0,1928.0,new,new,"Sydeman, William"
24466,"Symonds, Norman",1920.0,1920.0,nelson,nelson,"Symonds, Norman"
24469,"Szabados, Béla Antal",1867.0,1867.0,pest,pest,"Szabados, Béla Antal"
24471,"Szabó, Csaba",1936.0,1936.0,acatari,acatari,"Szabó, Csaba"
24472,"Szabó, Ferenc",1902.0,1902.0,budapest,budapest,"Szabó, Ferenc"
24473,"Szántó, Theodor",1877.0,1934.0,wien,budapest,"Szántó, Theodor"
24474,"Székely, Endre",1912.0,1912.0,budapest,budapest,"Székely, Endre"
24477,"Szelényi, István",1904.0,1972.0,zvolen,budapest,"Szelényi, István"
24478,"Szeligowski, Tadeusz",1896.0,1963.0,lvov,poznán,"Szeligowski, Tadeusz"
24482,"Szeluto, Apolinary",1884.0,1966.0,st,chodziez,"Szeluto, Apolinary"
24483,"Szendrei [Sendrey], Aladár [Alfred]",1884.0,1884.0,budapest,budapest,"Szendrei, Aladár"
24484,"Szendy, Arpád",1863.0,1922.0,szarvas,budapest,"Szendy, Arpád"
24485,"Szirmai [Sirmai], Albert",1880.0,1880.0,budapest,budapest,"Szirmai, Albert"
24500,"Szokolay, Sándor",1931.0,1931.0,kúnágota,kúnágota,"Szokolay, Sándor"
24507,"Szönyi, Erzsébet [Elizabeth]",1924.0,1924.0,budapest,budapest,"Szönyi, Erzsébet"
24515,"Szopski, Felicjan",1865.0,1939.0,krzeszowice,warszawa,"Szopski, Felicjan"
24516,"Szulc, Józef Zygmunt [Joseph Sigismond]",1875.0,1956.0,warszawa,paris,"Szulc, Józef Zygmunt"
24517,"Szymanowski, Karol (Maciej)",1882.0,1937.0,timoshovka,lausanne,"Szymanowski, Karol"
24520,"Taborowski, Stanislaw",1830.0,,krzemieniec,,"Taborowski, Stanislaw"
24521,"Tadolini, Giovanni",1785.0,1872.0,bologna,bologna,"Tadolini, Giovanni"
24529,"Tagliapietra, Gino",1887.0,1954.0,ljubljana,venezia,"Tagliapietra, Gino"
24530,"Täglichsbeck, Thomas",1799.0,1867.0,ansbach,baden,"Täglichsbeck, Thomas"
24533,"Tahourdin, Peter Richard",1928.0,1928.0,bramdenn,bramdenn,"Tahourdin, Peter Richard"
24535,"Tailleferre [Taillefesse], (Marcelle) Germaine",1892.0,1983.0,parc,paris,"Tailleferre, Germaine"
24541,"Takagi, Toroku",1904.0,2006.0,okayama,saitama,"Takagi, Toroku"
24542,"Takata, Saburo",1913.0,2000.0,nagoya,tokyo,"Takata, Saburo"
24543,"Taktakishvili, Otar (Vasil'yevich)",1924.0,1989.0,tbilisi,tbilisi,"Taktakishvili, Otar"
24551,"Taktakishvili, Shalva (Mikhailovich)",1900.0,1965.0,kvemo,tbilisi,"Taktakishvili, Shalva"
24554,"Tal [Gruenthal], Josef [Joseph]",1910.0,2008.0,pinne,jerusalem,"Tal, Josef"
24564,"Talbot [Munkittrick], Howard",1865.0,1928.0,yonkers,reigate,"Talbot, Howard"
24581,"Talma, Louise (Juliette)",1906.0,1996.0,arcachon,yaddo,"Talma, Louise"
24582,"Tamberg, Eino",1930.0,1930.0,tallinn,tallinn,"Tamberg, Eino"
24585,"Tamkin, David",1906.0,1975.0,chernigov,los,"Tamkin, David"
24587,"Tanev, Alexander",1928.0,1928.0,budapest,budapest,"Tanev, Alexander"
24588,"Taneyev, Alexander (Sergeyevich)",1850.0,1918.0,st,petrograd,"Taneyev, Alexander"
24590,"Taneyev, Sergey (Ivanovich)",1856.0,1915.0,vladimir,dyud,"Taneyev, Sergey"
24591,"Tansman, Alexandre [Aleksander]",1897.0,1986.0,lódz,paris,"Tansman, Alexandre"
24597,"Tarade, Théodore-Jean",1731.0,1788.0,paris,la,"Tarade, Théodore-Jean"
24599,"Taranu, Cornel",1934.0,1934.0,cluj,cluj,"Taranu, Cornel"
24600,"Tarchi, Angelo [Angiolo]",1755.0,1814.0,napoli,paris,"Tarchi, Angelo"
24659,"Tarditi, Giovanni",1857.0,1935.0,acqui,roma,"Tarditi, Giovanni"
24661,"Tardos, Béla",1910.0,1910.0,budapest,budapest,"Tardos, Béla"
24663,"Tarnov, Gleb (Pavlovich)",1904.0,1989.0,kiev,kiev,"Tarnov, Gleb"
24665,"Tarnowski,",,,count,count,"Tarnowski,"
24666,"Tarp, Svend Erik",1908.0,1994.0,thisted,københavn,"Tarp, Svend Erik"
24669,"Tate, Phyllis (Margaret Duncan)",1911.0,1911.0,gerrards,gerrards,"Tate, Phyllis"
24674,"Taubert, (Carl Gottfried) Wilhelm",1811.0,1891.0,berlin,berlin,"Taubert, Wilhelm"
24680,"Taubmann, Otto",1859.0,1929.0,hamburg,berlin,"Taubmann, Otto"
24681,"Tausinger, Jan",1921.0,1980.0,piatra,praha,"Tausinger, Jan"
24682,"Tauwitz, Eduard",1812.0,1894.0,glatz,praha,"Tauwitz, Eduard"
24685,"Tavener, John (Kenneth)",1944.0,1944.0,london,london,"Tavener, John"
24689,"Taylor, Clifford",1923.0,1987.0,avalon,abington,"Taylor, Clifford"
24690,"Taylor, (Joseph) Deems",1885.0,1966.0,new,new,"Taylor, Deems"
24695,"Taylor, Raynor",1747.0,1825.0,london,philadelphia,"Taylor, Raynor"
24697,"Tchaikowsky, André",1935.0,1982.0,warszawa,oxford,"Tchaikowsky, André"
24698,"Tcherepnin [Cherepnin], Alexander (Nikolayevich)",1899.0,1977.0,st,paris,"Tcherepnin, Alexander"
24703,"Tcherepnin [Cherepnin], Nikolay (Nikolayevich)",1873.0,1945.0,st,issy,"Tcherepnin, Nikolay"
24705,"Tedeschi, Luigi Maurizio",1867.0,1944.0,torino,cairate,"Tedeschi, Luigi Maurizio"
24706,"Teed, Roy (Norman)",1928.0,1928.0,herne,herne,"Teed, Roy"
24707,"Telemann, Georg Philipp",1681.0,1767.0,magdeburg,hamburg,"Telemann, Georg Philipp"
24740,"Tenaglia [Tanaglia, Tanaglino], Antonio Francesco",1610.0,1661.0,firenze,roma,"Tenaglia, Antonio Francesco"
24742,"Tenducci, Giusto Ferdinando",,,,,"Tenducci, Giusto Ferdinando"
24747,Terhune [,,,née,née,Terhune
24749,"Terradellas [Terradeglias], Domingo [Domenico] (Miguel Bernabe)",1713.0,1751.0,barcelona,roma,"Terradellas, Domingo"
24762,"Terrasse, Claude (Antoine)",1867.0,1923.0,grand,paris,"Terrasse, Claude"
24814,"Terteryan, Avet",1929.0,1929.0,baku,baku,"Terteryan, Avet"
24815,"Terzakis, Dimitri",1938.0,1938.0,athinai,athinai,"Terzakis, Dimitri"
24818,"Terziani, Eugenio",1824.0,1889.0,roma,roma,"Terziani, Eugenio"
24821,"Terziani, Pietro",1765.0,1831.0,roma,roma,"Terziani, Pietro"
24824,"Testi, Flavio",1923.0,1923.0,firenze,firenze,"Testi, Flavio"
24827,"Teyber, Anton",1754.0,1822.0,wien,wien,"Teyber, Anton"
24828,"Teyber, Franz",1756.0,1810.0,wien,wien,"Teyber, Franz"
24842,"Thalberg, Sigismond (Fortuné François)",1812.0,1871.0,pâquis,posillipo,"Thalberg, Sigismond"
24844,"Theile [Theil], Johann",1646.0,1724.0,naumburg,naumburg,"Theile, Johann"
24847,"Thern, Károly",1817.0,1886.0,jihlava,wien,"Thern, Károly"
24850,"Thienen, Marcel van",1922.0,1922.0,paris,paris,"Thienen, Marcel van"
24851,"Thiriet, Maurice",1906.0,1972.0,meulan,puys,"Thiriet, Maurice"
24852,"Thomas, (Charles Louis) Ambroise",1811.0,1896.0,metz,paris,"Thomas, Ambroise"
24874,"Thomas, Arthur Goring",1850.0,1892.0,ratton,london,"Thomas, Arthur Goring"
24880,"Thomas, John Rogers",1829.0,1896.0,newport,new,"Thomas, John Rogers"
24881,"Thomas, Mansel (Treharne)",1909.0,1986.0,tylorstown,abergavenny,"Thomas, Mansel"
24882,"Thomé, Francis [François Luc Joseph]",1850.0,1909.0,port,paris,"Thomé, Francis"
24887,"Thommessen, Olav Anton",1946.0,1946.0,oslo,oslo,"Thommessen, Olav Anton"
24895,"Thomson, John",1805.0,1841.0,sprouston,edinburgh,"Thomson, John"
24898,"Thomson, Virgil (Garnett)",1896.0,1989.0,kansas,new,"Thomson, Virgil"
24901,"Thooft, Willem Frans",1829.0,1900.0,amsterdam,rotterdam,"Thooft, Willem Frans"
24902,"Thórdarson, Sigurdur",1895.0,1968.0,dýrafiri,reykjavik,"Thórdarson, Sigurdur"
24904,"Thorne, Francis",1922.0,1922.0,bay,bay,"Thorne, Francis"
24906,"Thorpe Davie, Cedric",1913.0,1983.0,glasgow,dalry,"Thorpe Davie, Cedric"
24912,"Thow, John Holland",1949.0,2007.0,los,berkeley,"Thow, John Holland"
24913,"Thrane, Waldemar",1790.0,1828.0,christiania,christiania,"Thrane, Waldemar"
24914,"Thuille, Ludwig (Wilhelm Andreas Maria)",1861.0,1907.0,bolzano,münchen,"Thuille, Ludwig"
24918,"Thybo, Leif",1922.0,1922.0,holsterbro,holsterbro,"Thybo, Leif"
24919,"Tiberti, Giacomo",1631.0,1689.0,,,"Tiberti, Giacomo"
24920,"Tiehsen, Otto",1817.0,1849.0,gdansk,berlin,"Tiehsen, Otto"
24921,"Tigranian, Armen (Tigran)",1879.0,1950.0,alexandropol,tbilisi,"Tigranian, Armen"
24923,"Tijardovic, Ivo",1895.0,1976.0,split,zagreb,"Tijardovic, Ivo"
24927,"Tikotsky [Tsikotski], Evgeny (Karlovich)",1893.0,1970.0,st,minsk,"Tikotsky, Evgeny"
24931,"Tinel, Edgar (Pierre Joseph)",1854.0,1912.0,sinaai,brussel,"Tinel, Edgar"
24933,"Tippett,",,,sir,sir,"Tippett,"
24940,"Tirindelli, Pier Adolfo",1858.0,1937.0,conegliano,roma,"Tirindelli, Pier Adolfo"
24942,"Tischhauser, Franz",1921.0,1921.0,berne,berne,"Tischhauser, Franz"
24943,"Tishchenko, Boris (Ivanovich)",1939.0,1939.0,leningrad,leningrad,"Tishchenko, Boris"
24944,"Titl, Anton Emil",1809.0,1882.0,pernstein,wien,"Titl, Anton Emil"
24948,"Titov, Alexey Nikolayevich",1769.0,1827.0,st,st,"Titov, Alexey Nikolayevich"
24961,"Titov, Sergey Nikolayevich",1770.0,1825.0,st,,"Titov, Sergey Nikolayevich"
24962,"Titus, Hiram",1947.0,1947.0,minneapolis,minneapolis,"Titus, Hiram"
24963,"Toch, Ernst",1887.0,1964.0,wien,santa,"Toch, Ernst"
24967,"Toda, Kunio [Morikuni]",1915.0,1915.0,tokyo,tokyo,"Toda, Kunio"
24969,"Toduta, Sigismund",1908.0,1991.0,simeria,cluj,"Toduta, Sigismund"
24970,"Toeschi [Toesca de Castellamonte; von Toeska], Johann (Baptist) [Maria] Christoph",1735.0,1800.0,stuttgart,münchen,"Toeschi, Johann  Christoph"
24971,"Toeschi [Toesca de Castellamonte; Toesca von Castellamonte], Karl Theodor",1768.0,1843.0,mannheim,münchen,"Toeschi, Karl Theodor"
24972,"Tofft, Alfred",1865.0,1931.0,københavn,københavn,"Tofft, Alfred"
24974,"Tolbecque, Auguste",1830.0,1919.0,paris,niort,"Tolbecque, Auguste"
24975,"Tolbecque, Jean-Baptiste-Joseph",1797.0,1869.0,hanzinne,paris,"Tolbecque, Jean-Baptiste-Joseph"
24976,"Toldrá, Eduardo",1895.0,1962.0,villanueva,barcelona,"Toldrá, Eduardo"
