opera_title	 opera_description	 date	 role	 artist	 url
MOROZKO	No info	January, 02 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
MOROZKO	No info	January, 04 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
EUGENE ONEGIN	No info	January, 08 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
MOROZKO	No info	January, 09 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
PRINCE IGOR	No info	January, 10 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
LA TRAVIATA 	No info	January, 13 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
RIGOLETTO 	No info	January, 15 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
THE QUEEN OF SPADES 	No info	January, 24 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=1
MADAMA BUTTERFLY 	No info	February, 03 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
THE QUEEN OF SPADES 	No info	February, 05 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
PRINCE IGOR	No info	February, 07 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
EUGENE ONEGIN	No info	February, 12 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
LA TRAVIATA 	No info	February, 14 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
RIGOLETTO 	No info	February, 26 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=2
THE QUEEN OF SPADES 	No info	March, 06 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=3
MADAMA BUTTERFLY 	No info	March, 07 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=3
PRINCE IGOR	No info	March, 14 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=3
EUGENE ONEGIN	No info	March, 17 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=3
LA TRAVIATA 	No info	March, 21 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=3
EUGENE ONEGIN	No info	April, 14 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
RIGOLETTO 	No info	April, 16 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
PRINCE IGOR	No info	April, 18 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
THE QUEEN OF SPADES 	No info	April, 25 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
MADAMA BUTTERFLY 	No info	April, 28 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
LA TRAVIATA 	No info	April, 30 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=4
EUGENE ONEGIN	No info	May, 05 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=5
THE QUEEN OF SPADES 	No info	May, 07 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=5
RIGOLETTO 	No info	May, 21 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=5
LA TRAVIATA 	No info	June, 11 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=6
MADAMA BUTTERFLY 	No info	June, 18 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=6
THE QUEEN OF SPADES 	No info	June, 20 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=6
EUGENE ONEGIN	No info	October, 01 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
PRINCE IGOR	No info	October, 03 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
RIGOLETTO 	No info	October, 06 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
THE QUEEN OF SPADES 	No info	October, 15 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
EUGENE ONEGIN	No info	October, 20 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
THE QUEEN OF SPADES 	No info	October, 24 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
PRINCE IGOR	No info	October, 27 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=10
PRINCE IGOR	No info	November, 05 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
THE QUEEN OF SPADES 	No info	November, 07 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
EUGENE ONEGIN	No info	November, 12 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
THE TSAR’S BRIDE	No info	November, 26 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
THE TSAR’S BRIDE	No info	November, 27 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
THE TSAR’S BRIDE	No info	November, 28 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=11
PRINCE IGOR	No info	December, 03 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
THE QUEEN OF SPADES 	No info	December, 05 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
MOROZKO	No info	December, 06 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
EUGENE ONEGIN	No info	December, 08 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
MADAMA BUTTERFLY 	No info	December, 10 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
THE TSAR’S BRIDE	No info	December, 12 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
LA TRAVIATA 	No info	December, 17 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 25 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 26 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 27 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 28 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 28 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 29 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	December, 30 2009	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2009&month=12
HANSEL UND GRETEL	No info	January, 04 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
MOROZKO	No info	January, 05 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
HANSEL UND GRETEL	No info	January, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
HANSEL UND GRETEL	No info	January, 07 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
HANSEL UND GRETEL	No info	January, 07 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
HANSEL UND GRETEL	No info	January, 08 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
MOROZKO	No info	January, 09 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
LA TRAVIATA 	No info	January, 16 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
EUGENE ONEGIN	No info	January, 19 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
THE TSAR’S BRIDE	No info	January, 23 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
MADAMA BUTTERFLY 	No info	January, 28 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
THE QUEEN OF SPADES 	No info	January, 30 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=1
RIGOLETTO 	No info	February, 11 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=2
THE TSAR’S BRIDE	No info	February, 13 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=2
LA TRAVIATA 	No info	February, 20 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=2
LA BOHEME 	No info	March, 04 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
LA BOHEME 	No info	March, 05 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
LA BOHEME 	No info	March, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
THE TSAR’S BRIDE	No info	March, 09 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
MOROZKO	No info	March, 13 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
RIGOLETTO 	No info	March, 13 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
EUGENE ONEGIN	No info	March, 18 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
THE TSAR’S BRIDE	No info	March, 20 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
MOROZKO	No info	March, 21 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
HANSEL UND GRETEL	No info	March, 22 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
LA BOHEME 	No info	March, 23 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
HANSEL UND GRETEL	No info	March, 25 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
HANSEL UND GRETEL	No info	March, 26 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=3
LA BOHEME 	No info	April, 03 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
EUGENE ONEGIN	No info	April, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
THE TSAR’S BRIDE	No info	April, 10 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
LA TRAVIATA 	No info	April, 20 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
THE QUEEN OF SPADES 	No info	April, 24 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
HANSEL UND GRETEL	No info	April, 25 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
MADAMA BUTTERFLY 	No info	April, 27 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
PRINCE IGOR	No info	April, 29 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=4
EUGENE ONEGIN	No info	May, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
THE TSAR’S BRIDE	No info	May, 08 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
MADAMA BUTTERFLY 	No info	May, 11 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
PRINCE IGOR	No info	May, 13 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
THE QUEEN OF SPADES 	No info	May, 15 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
HANSEL UND GRETEL	No info	May, 16 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
LA BOHEME 	No info	May, 18 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
LA TRAVIATA 	No info	May, 20 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
HANSEL UND GRETEL	No info	May, 23 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
RIGOLETTO 	No info	May, 27 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
LA BOHEME 	No info	May, 29 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=5
THE QUEEN OF SPADES 	No info	June, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
MADAMA BUTTERFLY 	No info	June, 08 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
THE TSAR’S BRIDE	No info	June, 10 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
LA BOHEME 	No info	June, 15 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
HANSEL UND GRETEL	No info	June, 27 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
VIVA GALA OPERA	No info	June, 28 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=6
THE TSAR’S BRIDE	No info	September, 23 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=9
EUGENE ONEGIN	No info	September, 25 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=9
THE QUEEN OF SPADES 	No info	September, 28 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=9
MADAMA BUTTERFLY 	No info	September, 30 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=9
LA TRAVIATA 	No info	October, 02 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
RIGOLETTO 	No info	October, 05 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
PRINCE IGOR	No info	October, 07 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
LA BOHEME 	No info	October, 09 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
MADAMA BUTTERFLY 	No info	October, 22 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
EUGENE ONEGIN	No info	October, 23 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
THE QUEEN OF SPADES 	No info	October, 24 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
THE TSAR’S BRIDE	No info	October, 30 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=10
EUGENE ONEGIN	No info	November, 02 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
THE QUEEN OF SPADES 	No info	November, 06 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
HANSEL UND GRETEL	No info	November, 07 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
PRINCE IGOR	No info	November, 09 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
MADAMA BUTTERFLY 	No info	November, 13 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
LA TRAVIATA 	No info	November, 17 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
LA BOHEME 	No info	November, 20 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
THE TSAR’S BRIDE	No info	November, 27 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=11
RIGOLETTO 	No info	December, 02 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
LA BOHEME 	No info	December, 04 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
HANSEL UND GRETEL	No info	December, 28 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
HANSEL UND GRETEL	No info	December, 28 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
HANSEL UND GRETEL	No info	December, 30 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
LA TRAVIATA 	No info	December, 30 2010	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2010&month=12
HANSEL UND GRETEL	No info	January, 02 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
LA TRAVIATA 	No info	January, 02 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
MOROZKO	No info	January, 04 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
THE QUEEN OF SPADES 	No info	January, 04 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
HANSEL UND GRETEL	No info	January, 06 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
MOROZKO	No info	January, 08 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
LA BOHEME 	No info	January, 08 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
RIGOLETTO 	No info	January, 18 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
LA BOHEME 	No info	January, 25 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
THE TSAR’S BRIDE	No info	January, 29 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=1
LA TRAVIATA 	No info	February, 03 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
PRINCE IGOR	No info	February, 05 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
MADAMA BUTTERFLY 	No info	February, 08 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
THE QUEEN OF SPADES 	No info	February, 12 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
LA BOHEME 	No info	February, 19 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
EUGENE ONEGIN	No info	February, 22 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
THE TSAR’S BRIDE	No info	February, 24 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=2
LA TRAVIATA 	No info	March, 03 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
MADAMA BUTTERFLY 	No info	March, 05 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
MOROZKO	No info	March, 06 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
RIGOLETTO 	No info	March, 17 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
LA BOHEME 	No info	March, 19 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
EUGENE ONEGIN	No info	March, 29 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
HANSEL UND GRETEL	No info	March, 30 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
THE TSAR’S BRIDE	No info	March, 31 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=3
THE QUEEN OF SPADES 	No info	April, 02 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=4
MADAMA BUTTERFLY 	No info	April, 07 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=4
THE TSAR’S BRIDE	No info	April, 12 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=4
RIGOLETTO 	No info	May, 03 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
EUGENE ONEGIN	No info	May, 07 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
MADAMA BUTTERFLY 	No info	May, 12 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
LA TRAVIATA 	No info	May, 19 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
THE QUEEN OF SPADES 	No info	May, 21 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
THE TSAR’S BRIDE	No info	May, 28 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
LA BOHEME 	No info	May, 31 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=5
THE TSAR’S BRIDE	No info	June, 04 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=6
LA BOHEME 	No info	June, 14 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=6
EUGENE ONEGIN	No info	June, 16 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=6
LA TRAVIATA 	No info	June, 21 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=6
PRINCE IGOR 	No info	September, 24 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=9
PRINCE IGOR 	No info	September, 25 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=9
EUGENE ONEGIN	No info	October, 18 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=10
MADAMA BUTTERFLY 	No info	October, 20 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=10
HANSEL UND GRETEL	No info	October, 23 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=10
THE QUEEN OF SPADES 	No info	October, 27 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=10
LA BOHEME 	No info	October, 29 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=10
PRINCE IGOR 	No info	November, 01 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=11
PRINCE IGOR 	No info	November, 03 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=11
THE QUEEN OF SPADES 	No info	November, 05 2011	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2011&month=11
