opera_title	 opera_description	 date	 role	 artist	 url
Giovanni	No info	2015-03-29	No info	No info	http://www.spbopera.ru/en/afisha/2015-03/10-don-zhuan
Rigoletto	No info	2015-04-2	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/6-rigoletto
Onegin	No info	2015-04-4	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/8-evgenij-onegin
	No info	2015-04-5	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/11-ne-tolko-lyubov
Butterfly	No info	2015-04-8	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/12-madam-batterflyaj
past	No info	2015-04-9	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/14-lyubimye-melodii-proshlyh-let
Pagliacci	No info	2015-04-10	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/15-payatsy
Hélène	No info	2015-04-11	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/16-prekrasnaya-elena
Giovanni	No info	2015-04-15	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/18-don-zhuan
Donizetti	No info	2015-04-17	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/19-gala-donitsetti
traviata	No info	2015-04-18	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/20-traviata
Favourites	No info	2015-04-19	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/21-shostakovich-izbrannoe
	No info	2015-04-22	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/22-ah-operetta-operetta
Monastery	No info	2015-04-23	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/23-obruchenie-v-monastyre
Tosca	No info	2015-04-24	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/24-toska
Verdi	No info	2015-04-25	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/25-gala-verdi
Harp	No info	2015-04-26	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/26-volshebnoj-arfy-zvuk-hrustalnyj
Siviglia	No info	2015-04-26	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/27-sevilskij-tsiryulnik
Fledermaus	No info	2015-04-29	No info	No info	http://www.spbopera.ru/en/afisha/2015-04/28-letuchaya-mysh
Siviglia	No info	2015-05-1	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/29-sevilskij-tsiryulnik
Donizetti	No info	2015-05-2	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/30-gala-donitsetti
Hélène	No info	2015-05-3	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/31-prekrasnaya-elena
	No info	2015-05-4	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/32-venskie-melodii
Romances	No info	2015-05-8	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/34-vecher-russkogo-romansa
Siviglia	No info	2015-05-9	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/35-sevilskij-tsiryulnik
Fledermaus	No info	2015-05-10	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/36-letuchaya-mysh
heart	No info	2015-05-13	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/97-serdtse-soldata
Onegin	No info	2015-05-13	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/38-evgenij-onegin
Lammermoor	No info	2015-05-15	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/39-lyuchiya-di-lammermur
Strauss!	No info	2015-05-16	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/40-Viva-shtraus
Harp	No info	2015-05-17	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/41-volshebnoj-arfy-zvuk-hrustalnyj
Pagliacci	No info	2015-05-17	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/42-payatsy
Godunov	No info	2015-05-20	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/43-boris-godunov
Giovanni	No info	2015-05-22	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/44-don-zhuan
Gala	No info	2015-05-23	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/45-dvortsovaya-feeriya
traviata	No info	2015-05-24	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/46-traviata
bohème	No info	2015-05-27	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/47-bogema
Puccini!	No info	2015-05-29	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/48-Viva-puchchini
Onegin	No info	2015-05-30	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/49-evgenij-onegin
Verdi	No info	2015-05-31	No info	No info	http://www.spbopera.ru/en/afisha/2015-05/50-gala-verdi
past	No info	2015-06-4	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/92-lyubimye-melodii-proshlyh-let
Strauss!	No info	2015-06-6	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/53-Viva-shtraus
Donizetti	No info	2015-06-7	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/54-gala-donitsetti
Spanish	No info	2015-06-11	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/94-romans-po-ispanski
Russia	No info	2015-06-12	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/56-k-dnyu-rossii
Strauss!	No info	2015-06-18	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/95-Viva-shtraus
Gala	No info	2015-06-19	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/86-dvortsovaya-feeriya
masterpieces	No info	2015-06-24	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/63-shedevry-mirovoj-klassiki
Romances	No info	2015-06-25	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/96-vecher-russkogo-romansa
traviata	No info	2015-06-26	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/64-traviata
	No info	2015-06-27	No info	No info	http://www.spbopera.ru/en/afisha/2015-06/88-Viva-motsart
masterpieces	No info	2015-07-1	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/67-shedevry-mirovoj-klassiki
Fledermaus	No info	2015-07-3	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/68-letuchaya-mysh
Onegin	No info	2015-07-4	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/69-evgenij-onegin
Siviglia	No info	2015-07-5	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/70-sevilskij-tsiryulnik
Strauss!	No info	2015-07-8	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/71-Viva-shtraus
	No info	2015-07-9	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/72-Viva-motsart
Hélène	No info	2015-07-10	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/73-prekrasnaya-elena
Puccini!	No info	2015-07-11	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/74-Viva-puchchini
Giovanni	No info	2015-07-12	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/75-don-zhuan
Verdi	No info	2015-07-14	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/76-gala-verdi
sounds	No info	2015-07-15	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/98-o-ne-zabyt-mne-vas-plenitelnye-zvuki
Nights	No info	2015-07-16	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/77-romantika-belyh-nochej
love	No info	2015-07-17	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/78--eshche-raz-pro-lyubov
movies	No info	2015-07-23	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/82-pesni-iz-kinofilmov
Romances	No info	2015-07-24	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/83-vecher-russkogo-romansa
	No info	2015-07-25	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/84-venskie-melodii
	No info	2015-07-26	No info	No info	http://www.spbopera.ru/en/afisha/2015-07/85-ah-operetta-operetta
Onegin	No info	2015-09-9	Onegin	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Tatyana	Valentina Fedenyova	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Olga	Kristina Metelitsa	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Lensky	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Larina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Filippyevna	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Trike	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Gremin	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
Onegin	No info	2015-09-9	Zaretsky	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-09/100-evgenij-onegin
past	No info	2015-09-10	No info	No info	http://www.spbopera.ru/en/afisha/2015-09/101-lyubimye-melodii-proshlyh-let
love	No info	2015-09-11	No info	No info	http://www.spbopera.ru/en/afisha/2015-09/180--eshche-raz-pro-lyubov
Fledermaus	No info	2015-09-12	Gabriel von Eisenstein	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Rosalinde, Eisenstein's wife	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Adele, Rosalinde's maid	Karolina Shapovalova	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Alfred, a singer teacher		http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Dr Falke, a notary	Dmitry Udi	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Dr Blind, a lawyer	Sergey Muntyan	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Prince Orlofsky	Egor Chubakov	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
Fledermaus	No info	2015-09-12	Frank, a prison governor	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2015-09/102-letuchaya-mysh
traviata	No info	2015-09-13	Violetta Valéry	Evgenya Kravchenko	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Flora Bervoix	Kristina Metelitsa	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Annina, Violetta’s maid	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Alfredo Germont	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Giorgio Germont, his father		http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Gastone de Letorières	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Baron Douphol	Leonty Salienski	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
traviata	No info	2015-09-13	Marquis d’Obigny	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-09/103-traviata
bohème	No info	2015-09-16	Rodolfo, a poet	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Marcello, a painter	Alexander Gontsa	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Schaunard, a musician	Leonty Salienski	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Colline, a philosopher	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Mimì, a seamstress	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Musetta, a grisette	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Benoît, a landlord	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-09/104-bogema
bohème	No info	2015-09-16	Alcindoro, Musetta’s admirer		http://www.spbopera.ru/en/afisha/2015-09/104-bogema
Siviglia	No info	2015-09-18	Figaro, barber	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Count Almaviva		http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Rosina, rich pupil in Bartolo’s house	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Bartolo, doctor of medicine, Rosina’s guardian	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Basilio, music teacher	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Basilio, music teacher	Egor Chubakov	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Bertha, governess in Bartolo’s house	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
Siviglia	No info	2015-09-18	Ambrogio, Bartolo’s servant	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-09/105-sevilskij-tsiryulnik
masterpieces	No info	2015-09-19	No info	No info	http://www.spbopera.ru/en/afisha/2015-09/106-shedevry-mirovoj-klassiki
Hélène	No info	2015-09-20	Ménélas, King of Sparta	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Hélène, Queen of Sparta	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Pâris, son of King Priam of Troy	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Calchas, high priest of Jupiter	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Pluto, high priest of Mars	Dmitry Udi	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Achille, King of Phthiotis		http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Hélène	No info	2015-09-20	Parthénis, a courtesan	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-09/107-prekrasnaya-elena
Pagliacci	No info	2015-09-23	Canio, head of the troupe	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2015-09/108-payatsy
Pagliacci	No info	2015-09-23	Nedda, Canio’s wife in love with Silvio	Valentina Fedenyova	http://www.spbopera.ru/en/afisha/2015-09/108-payatsy
Pagliacci	No info	2015-09-23	Тonio	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2015-09/108-payatsy
Pagliacci	No info	2015-09-23	Silvio, Nedda’s lover	Alexander Gontsa	http://www.spbopera.ru/en/afisha/2015-09/108-payatsy
Pagliacci	No info	2015-09-23	Beppe, the actor	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2015-09/108-payatsy
Favourites	No info	2015-09-25	No info	No info	http://www.spbopera.ru/en/afisha/2015-09/109-shostakovich-izbrannoe
Strauss!	No info	2015-09-26	No info	No info	http://www.spbopera.ru/en/afisha/2015-09/110-Viva-shtraus
Tosca	No info	2015-09-27	Floria Tosca, a celebrated singer	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	Mario Cavaradossi, a painter	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	Baron Scarpia, chief of police		http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	Cesare Angelotti		http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	A Sacristan	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	Spoletta, a police agent	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-09/111-toska
Tosca	No info	2015-09-27	Sciarrone, another agent	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-09/111-toska
Lammermoor	No info	2015-09-30	Lord Enrico Ashton	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Lucia, his sister	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Sir Edgardo di Ravenswood	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Lord Arturo Bucklaw, Lucia’s bridegroom	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Raimondo Bidebent, a Calvinist chaplain	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Alisa, Lucia’s handmaid	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
Lammermoor	No info	2015-09-30	Normanno, huntsman; a retainer of Enrico	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2015-09/112-lyuchiya-di-lammermur
movies	No info	2015-10-1	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/163-pesni-iz-kinofilmov
Mysteries	No info	2015-10-2	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/179-parizhskie-tajny
Siviglia	No info	2015-10-3	Figaro, barber	Dmitry Udi	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Count Almaviva		http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Rosina, rich pupil in Bartolo’s house	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Bartolo, doctor of medicine, Rosina’s guardian	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Basilio, music teacher		http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Fiorello, Almaviva’s servant	Egor Chubakov	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Bertha, governess in Bartolo’s house	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Siviglia	No info	2015-10-3	Ambrogio, Bartolo’s servant	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-10/114-sevilskij-tsiryulnik
Giovanni	No info	2015-10-4	Don Giovanni	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Donna Anna	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Il Commendatore		http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Don Ottavio	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Donna Elvira	Larisa Pominova	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Leporello	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Mazetto	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Zerlina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Giovanni	No info	2015-10-4	Donna Elvira’s maid	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2015-10/115-don-zhuan
Spain	No info	2015-10-8	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/173-melodii-ispanii
Fledermaus	No info	2015-10-9	Gabriel von Eisenstein	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Rosalinde, Eisenstein's wife	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Adele, Rosalinde's maid	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Alfred, a singer teacher		http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Dr Falke	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Dr Blind, a lawyer	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Prince Orlofsky	Egor Chubakov	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Fledermaus	No info	2015-10-9	Frank, a prison governor	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2015-10/117-letuchaya-mysh
Onegin	No info	2015-10-10	Onegin	Dmitry Udi	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Tatyana	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Lensky		http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Olga	Kristina Metelitsa	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Larina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Filippyevna, nurse	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Trike	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Gremin		http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Onegin	No info	2015-10-10	Zaretsky	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-10/118-evgenij-onegin
Rigoletto	No info	2015-10-11	Duke of Mantua	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Rigoletto, the Duke's jester		http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Gilda, his daughter	Evgenya Kravchenko	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Sparafucile, an assassin		http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Maddalena, his sister	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Giovanna, Gilda's Nurse	Izabella Bazina	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Matteo Borsa, a courtier	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Count Monterone	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Marullo	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Count Ceprano	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	Countess Ceprano, his wife	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
Rigoletto	No info	2015-10-11	A Page	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-10/119-rigoletto
century	No info	2015-10-11	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/177-muzykalnyj-peterburg-XIX-veka
past	No info	2015-10-21	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/164-lyubimye-melodii-proshlyh-let
	No info	2015-10-23	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/165-venskie-melodii
	No info	2015-10-24	Turiddu, a young villager	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-24	Santuzza, a peasant girl	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-24	Lucia, Turiddu’s mother	Kristina Metelitsa	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-24	Alfio, a carter	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-24	Lola, his wife	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-24	Pastor	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-10/155-selskaya-chest
	No info	2015-10-25	Turiddu, a young villager	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
	No info	2015-10-25	Santuzza, a peasant girl	Anna Buslidze	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
	No info	2015-10-25	Lucia, Turiddu’s mother	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
	No info	2015-10-25	Alfio, a carter	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
	No info	2015-10-25	Lola, his wife	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
	No info	2015-10-25	Pastor	Alexander Borodin	http://www.spbopera.ru/en/afisha/2015-10/156-selskaya-chest
Tosca	No info	2015-10-28	Floria Tosca, a celebrated singer	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	Mario Cavaradossi, a painter	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	Baron Scarpia, chief of police		http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	Cesare Angelotti	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	A Sacristan	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	Spoletta, a police agent	Oleg Mitsov	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Tosca	No info	2015-10-28	Sciarrone, another agent	Anton Morozov	http://www.spbopera.ru/en/afisha/2015-10/124-toska
Romances	No info	2015-10-29	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/174-vecher-starinnogo-russkogo-romansa
theatres	No info	2015-10-31	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/182-kolobok
theatres	No info	2015-10-31	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/183-kolobok
theatres	No info	2015-10-31	No info	No info	http://www.spbopera.ru/en/afisha/2015-10/184-kolobok
traviata	No info	2015-10-31	Violetta Valéry	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2015-10/125-traviata
traviata	No info	2015-10-31	Flora Bervoix	Kristina Metelitsa	http://www.spbopera.ru/en/afisha/2015-10/125-traviata
